order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
352496,10889,27,2,19,2
1663516,10889,28,0,14,12
667692,10889,29,6,13,13
240241,10889,30,4,20,12
3393645,10889,31,2,16,5
1330722,10889,32,0,9,5
2015722,10889,33,0,14,14
1880860,10971,1,6,17,
2517589,10971,2,3,17,4
1456202,10971,3,6,13,24
1404199,10971,4,5,16,13
697117,10971,5,3,18,5
1576222,10971,6,6,9,17
2775067,10971,7,5,15,6
1475618,10971,8,3,7,19
2624819,10971,9,4,9,1
2752720,10971,10,6,14,9
2838238,10971,11,6,9,7
1749035,10971,12,2,16,3
1690182,10971,13,1,9,6
3129423,10971,14,6,13,5
1169203,10971,15,5,15,13
863762,10971,16,0,16,2
879969,10971,17,6,7,6
1292976,10971,18,1,9,2
3330188,10971,19,5,8,4
1444546,10971,20,2,14,18
1877211,10971,21,0,14,5
1380742,10971,22,3,14,3
155014,10971,23,5,15,23
202804,10971,24,1,11,10
822642,10971,25,4,18,30
2594026,10971,26,3,10,13
2516944,10971,27,5,12,2
435995,10971,28,0,16,30
965823,10971,29,6,13,30
2134532,11021,1,2,9,
3281618,11021,2,4,8,2
275628,11021,3,1,17,4
2523483,11021,4,4,20,3
1071831,11021,5,6,12,2
2309417,11077,1,3,14,
2473220,11077,2,0,8,30
591019,11077,3,6,11,6
1369387,11077,4,5,16,13
835420,11077,5,0,10,23
2957501,11077,6,4,13,30
257021,11077,7,4,19,7
465909,11077,8,4,13,7
695496,11077,9,1,22,30
633448,11077,10,2,18,8
331703,11098,1,3,16,
832449,11098,2,5,11,2
2441534,11098,3,4,16,6
2033726,11098,4,6,14,9
3159572,11098,5,3,21,4
26599,11098,6,4,1,15
349708,11098,7,2,16,5
3209205,11098,8,3,17,15
444641,11098,9,2,22,13
3212957,11098,10,4,22,9
1065172,11098,11,0,3,10
1442769,11098,12,6,12,6
2150820,11098,13,5,13,6
1299792,11098,14,6,17,8
1526811,11098,15,2,17,10
220970,11098,16,4,14,16
2466905,11098,17,3,18,6
1607862,11098,18,2,17,6
2938416,11098,19,1,9,13
31221,11098,20,5,11,18
2960956,11098,21,1,15,30
414074,11098,22,3,11,2
3046470,11098,23,0,3,11
170068,11098,24,4,17,4
2196138,11098,25,5,15,1
1333666,11098,26,3,18,5
2995431,11098,27,0,13,4
205551,11098,28,5,0,5
1608367,11098,29,3,14,5
1084652,11098,30,3,15,14
59088,11098,31,5,15,30
1031900,11098,32,4,19,13
1702081,11098,33,1,20,4
3235541,11098,34,3,11,2
36710,11098,35,2,16,6
227872,11098,36,2,14,7
858240,11098,37,4,17,9
2502976,11098,38,1,9,25
2959258,11098,39,4,14,3
156840,11098,40,5,14,1
1369850,11098,41,2,13,4
152906,11182,1,5,17,
2311097,11182,2,5,12,14
1009589,11182,3,0,23,30
976334,11182,4,6,21,6
1472529,11182,5,5,12,20
2479706,11182,6,1,1,17
2011565,11182,7,5,14,18
562556,11182,8,6,14,8
577517,11182,9,0,18,15
2431634,11182,10,6,22,6
927201,11182,11,2,21,17
888468,11281,1,0,12,
1616583,11281,2,5,14,12
2939468,11281,3,2,15,18
471509,11281,4,3,12,15
321157,11281,5,0,17,30
2678888,11281,6,5,14,12
2042142,11281,7,1,14,10
1644259,11281,8,0,15,13
1344498,11281,9,2,12,30
141438,11281,10,1,22,13
737717,11307,1,0,0,
2675841,11307,2,0,16,14
2061929,11307,3,0,13,7
1043864,11307,4,5,13,5
932889,11307,5,6,11,29
1164184,11307,6,4,14,5
2310934,11307,7,6,11,9
900439,11307,8,5,12,6
3168888,11307,9,4,17,6
1949316,11307,10,5,11,8
1494909,11307,11,2,19,4
2262060,11307,12,0,12,5
1841233,11307,13,1,15,8
2262817,11307,14,4,14,10
1679449,11307,15,0,23,10
2979225,11307,16,5,17,5
810889,11307,17,4,18,6
2321570,11307,18,1,18,11
940083,11307,19,0,21,13
439803,11307,20,3,16,3
1622212,11307,21,0,14,4
2350059,11307,22,2,9,9
1479870,11307,23,1,15,13
1995284,11307,24,5,19,4
3168668,11307,25,5,12,21
95283,11307,26,1,9,17
569710,11307,27,6,12,12
1928618,11307,28,6,0,14
2436818,11307,29,5,16,13
3206585,11307,30,6,15,8
62885,11307,31,4,17,12
2231291,11307,32,3,19,6
344179,11307,33,0,13,18
1242598,11307,34,0,14,21
2569172,11307,35,0,15,7
2162248,11307,36,6,12,20
2815010,11351,1,4,15,
1749827,11351,2,2,15,5
2101744,11351,3,1,13,6
304177,11351,4,4,12,17
570435,11351,5,3,12,6
1438594,11351,6,3,11,14
1804513,11351,7,2,16,6
2878516,11351,8,5,12,10
3140073,11351,9,3,12,19
1538437,11351,10,1,14,5
678424,11351,11,3,14,2
2121924,11351,12,4,14,29
3177830,11351,13,3,14,6
2950176,11351,14,5,11,16
3402880,11351,15,4,15,27
1993997,11351,16,1,13,4
2655035,11351,17,2,15,1
231321,11351,18,3,14,8
2577804,11351,19,4,17,15
1292405,11351,20,2,12,5
3272495,11436,1,5,15,
3419803,11436,2,4,14,6
1325199,11436,3,5,15,8
3110453,11436,4,4,15,6
2696651,11436,5,5,13,8
2819375,11436,6,5,13,14
2888541,11436,7,5,16,7
3326658,11436,8,5,14,7
1038431,11595,1,0,10,
1696775,11595,2,5,18,5
1836995,11595,3,0,12,9
540917,11595,4,6,16,6
2217394,11595,5,0,12,22
3279985,11595,6,5,15,30
2884217,11595,7,6,14,8
1179565,11595,8,0,15,8
3332480,11595,9,0,10,30
2693008,11595,10,0,15,28
1422828,11595,11,0,13,7
869309,11595,12,0,17,7
2308118,11595,13,0,12,30
3001683,11616,1,5,8,
583520,11616,2,5,8,30
308103,11616,3,2,8,30
1989520,11616,4,2,9,30
410325,11616,5,6,11,30
2008554,11616,6,3,5,30
1454232,11616,7,1,8,19
905076,11616,8,2,6,8
2152875,11616,9,1,9,20
702538,11616,10,2,8,29
3203625,11622,1,6,12,
1700568,11622,2,4,15,19
1113489,11622,3,6,12,23
3399250,11622,4,2,18,30
1914248,11622,5,5,12,10
2052934,11622,6,3,16,12
3186222,11675,1,4,17,
1957979,11675,2,5,20,30
3152088,11675,3,0,13,30
106175,11675,4,3,10,17
1691137,11675,5,3,10,0
1723059,11675,6,5,9,9
1355693,11675,7,4,0,30
2576955,11675,8,4,15,21
494987,11675,9,6,21,9
2428917,11675,10,5,17,27
2467571,11675,11,1,15,10
651049,11675,12,5,16,11
1501940,11675,13,6,21,1
2435452,11675,14,2,20,10
2642989,11675,15,6,8,11
78133,11675,16,2,13,30
2073213,11675,17,2,16,30
2764173,11675,18,0,12,5
2608606,11675,19,6,16,6
2040449,11675,20,3,22,4
2093432,11692,1,5,18,
803731,11692,2,5,8,7
953814,11692,3,6,9,8
2652275,11692,4,1,20,2
2589614,11692,5,5,8,4
1647592,11692,6,5,16,7
413219,11692,7,4,12,6
1256495,11692,8,4,12,0
1330615,11692,9,0,14,3
3385066,11692,10,3,12,3
1550345,11692,11,2,18,6
2012259,11692,12,0,23,5
892110,11692,13,0,23,0
1466757,11692,14,6,8,6
2004043,11692,15,5,8,6
720651,11699,1,1,20,
2010078,11699,2,6,17,30
211517,11699,3,5,11,30
2102565,11699,4,0,11,2
2492547,11699,5,1,9,22
2752265,11699,6,5,15,25
905546,11699,7,0,11,2
504039,11699,8,1,12,29
3160255,11702,1,2,14,
2298892,11702,2,0,12,30
2282954,11702,3,2,14,30
44239,11702,4,3,14,30
1683172,11702,5,1,15,26
2669318,11702,6,1,11,7
832039,11702,7,4,12,10
527038,11702,8,4,10,21
225724,11702,9,2,16,5
1848190,11799,1,0,13,
2096760,11799,2,3,11,24
1591952,11799,3,0,10,18
3010223,11799,4,2,18,2
568956,11799,5,1,8,6
617306,11799,6,0,11,27
2553012,11799,7,6,10,6
2592840,11799,8,0,16,15
3270366,11799,9,6,12,6
3201247,11799,10,6,11,14
2924109,11799,11,6,11,7
1168985,11799,12,1,7,23
1226793,11799,13,0,20,6
3121424,11799,14,4,9,4
1948086,11799,15,2,9,5
2379437,11799,16,0,10,12
1433891,11799,17,0,8,7
3187062,11799,18,6,10,6
407230,11799,19,1,19,2
500248,11799,20,1,8,7
1939903,11799,21,0,22,6
3221266,11799,22,2,21,2
2841729,11799,23,0,11,5
389865,11799,24,6,8,20
230462,11799,25,2,17,3
171607,11799,26,1,9,6
847473,11799,27,6,17,26
619154,11799,28,6,12,7
2301664,11904,1,6,12,
2044592,11904,2,2,12,17
2797130,11904,3,2,14,30
1856409,11904,4,2,22,14
1739506,11904,5,3,16,8
551729,11904,6,4,15,8
44202,11904,7,3,21,6
1940247,11904,8,1,15,5
1321014,11904,9,5,15,4
3139652,11904,10,2,12,4
1578751,11904,11,6,7,11
1597709,11904,12,1,3,23
1626275,11904,13,1,4,7
401185,11904,14,6,12,5
1469591,11904,15,3,8,11
254220,11904,16,2,10,13
2823409,11904,17,1,12,6
180088,11904,18,1,23,7
387066,11904,19,6,12,5
2499038,11904,20,3,10,4
865852,11904,21,3,11,0
3230124,11904,22,5,17,2
1724324,11904,23,4,10,6
107024,11904,24,6,8,9
2856969,11904,25,4,13,5
2771208,11904,26,4,11,14
2636395,11904,27,2,18,5
57516,11904,28,1,12,6
2832034,11904,29,3,15,16
253692,11904,30,3,11,14
907591,11904,31,3,12,7
2619069,11904,32,5,14,9
2646675,11904,33,2,20,4
715492,11904,34,4,17,23
1355942,11904,35,5,10,8
857223,11904,36,3,22,12
1918037,11904,37,2,15,6
830264,11904,38,3,13,8
2366351,11904,39,5,15,16
2260315,12040,1,6,22,
3053018,12040,2,4,18,5
2215977,12040,3,0,9,3
2477979,12040,4,4,13,11
3026140,12040,5,0,8,3
3110569,12040,6,5,12,5
950692,12040,7,0,12,9
3200091,12040,8,0,11,7
2343136,12040,9,4,12,4
2482689,12040,10,6,11,9
611421,12040,11,1,22,9
2595554,12040,12,3,15,9
3158173,12040,13,0,11,11
2659919,12040,14,1,13,8
1961335,12040,15,5,14,4
2436144,12040,16,2,15,4
1683151,12040,17,4,19,9
597949,12040,18,0,14,10
1200499,12040,19,6,9,13
534527,12040,20,1,10,9
2748770,12040,21,0,16,6
550492,12040,22,6,13,6
1959892,12040,23,1,15,9
22139,12040,24,5,15,4
213397,12040,25,0,13,9
2122288,12040,26,6,16,20
2152937,12040,27,3,20,18
1156034,12040,28,0,8,4
1550509,12040,29,5,15,5
2410266,12040,30,6,10,8
1811036,12040,31,0,16,15
593577,12040,32,3,16,3
2967182,12040,33,0,9,4
2546228,12040,34,3,14,3
1108164,12040,35,6,20,10
1352175,12040,36,0,12,8
2306794,12040,37,6,13,6
3075504,12040,38,6,13,7
3374355,12040,39,0,18,8
518141,12040,40,6,15,6
1869826,12040,41,6,22,7
2444117,12040,42,0,12,8
2671365,12040,43,0,9,7
1159720,12040,44,0,10,7
1030052,12040,45,6,13,6
985694,12040,46,0,9,8
1201453,12040,47,6,16,6
1504799,12040,48,6,11,7
2607776,12051,1,5,17,
1797305,12051,2,0,16,9
1557349,12051,3,6,12,30
2569622,12051,4,0,9,15
3300418,12051,5,6,6,30
525209,12051,6,3,13,25
2113623,12051,7,5,12,2
1844541,12051,8,0,16,30
776205,12051,9,6,17,13
3236345,12051,10,5,13,30
2781816,12051,11,0,10,2
1694782,12086,1,5,22,
848776,12086,2,5,18,30
1438933,12086,3,6,17,22
3325431,12086,4,1,17,30
2827429,12086,5,6,16,30
2119514,12086,6,0,12,15
795979,12086,7,0,19,21
6939,12132,1,0,14,
2410313,12132,2,2,16,9
70330,12132,3,6,17,4
326935,12132,4,0,11,15
1628085,12132,5,0,20,7
2102819,12132,6,3,9,30
1591589,12132,7,0,14,4
2481701,12132,8,5,10,30
526021,12132,9,1,16,30
755761,12132,10,1,11,28
1287101,12132,11,1,14,14
1734430,12132,12,2,17,15
1040309,12132,13,1,13,6
325779,12132,14,1,14,30
2561492,12132,15,2,19,30
1800023,12132,16,0,13,5
2007668,12170,1,0,21,
2593649,12170,2,2,9,16
3323213,12170,3,4,14,30
1766535,12170,4,0,14,17
725350,12170,5,0,9,7
1569613,12236,1,1,16,
3027887,12236,2,4,18,3
2060968,12236,3,3,16,13
2648804,12236,4,6,14,3
94766,12236,5,6,17,14
1478784,12236,6,2,16,30
1737007,12236,7,2,16,0
2716353,12236,8,4,17,9
768815,12236,9,5,16,15
1474762,12236,10,2,14,11
1300592,12236,11,5,13,10
293956,12236,12,2,15,11
2582245,12236,13,0,13,12
3196299,12236,14,3,15,17
51112,12236,15,4,12,8
701007,12236,16,0,17,10
2368727,12236,17,0,9,28
1358768,12236,18,6,14,13
2729637,12236,19,0,11,15
612341,12236,20,2,14,2
1438857,12236,21,3,19,15
2498158,12236,22,5,11,2
2558240,12236,23,4,12,20
634983,12236,24,1,14,4
1510313,12236,25,0,16,13
2210964,12236,26,3,18,10
1893829,12236,27,2,12,13
2299797,12252,1,2,10,
3368346,12252,2,2,12,30
1851288,12252,3,1,16,6
1077947,12252,4,0,8,6
2661183,12252,5,1,12,30
1421039,12252,6,1,18,21
3270395,12252,7,5,13,4
2861697,12252,8,1,17,3
3388227,12252,9,4,13,10
1646020,12252,10,4,9,21
513742,12272,1,2,14,
2934604,12272,2,1,17,13
2593016,12272,3,4,13,24
653429,12272,4,4,11,28
1477894,12272,5,1,13,30
2896798,12314,1,2,14,
392187,12314,2,6,17,11
1446723,12314,3,4,21,12
2672915,12314,4,0,19,24
3231536,12314,5,5,20,12
599036,12314,6,5,22,14
1489922,12314,7,5,16,7
859560,12314,8,0,13,9
1255566,12314,9,6,11,30
1626550,12314,10,1,17,30
1662766,12314,11,4,20,30
1050494,12314,12,6,16,30
2447992,12317,1,1,9,
1052852,12317,2,3,9,30
3418939,12317,3,1,11,5
1645590,12317,4,5,10,30
587693,12317,5,3,10,12
1706166,12317,6,3,12,14
730609,12399,1,1,16,
62204,12399,2,4,8,3
1669731,12399,3,2,12,26
2060948,12399,4,5,8,17
2283032,12399,5,4,10,13
1534730,12399,6,2,8,19
621070,12399,7,2,9,14
3386784,12399,8,3,9,15
532796,12399,9,4,9,15
2893445,12399,10,1,9,18
2811923,12399,11,2,10,15
1461627,12399,12,4,10,16
661771,12399,13,3,14,13
1036507,12399,14,2,10,20
1713863,12399,15,1,9,20
2885158,12399,16,2,12,29
2336579,12399,17,1,9,13
3372041,12399,18,5,11,11
180954,12399,19,1,8,17
2344287,12399,20,1,9,14
2183386,12399,21,2,9,15
985351,12399,22,1,9,13
913178,12399,23,1,9,14
2647313,12399,24,1,9,14
2893002,12434,1,2,9,
3247526,12434,2,5,23,30
1017973,12434,3,5,0,21
346555,12434,4,2,12,30
2294906,12434,5,5,17,24
2739202,12434,6,6,12,15
533971,12434,7,6,20,28
815068,12434,8,6,16,28
2669641,12434,9,0,16,29
802728,12434,10,0,11,21
1041828,12467,1,6,17,
423222,12467,2,6,14,28
2213902,12467,3,6,10,28
3216030,12467,4,1,11,30
2188486,12467,5,3,11,2
2370139,12467,6,6,16,30
3318949,12467,7,1,13,23
2793079,12528,1,0,14,
3127912,12528,2,1,9,22
2426374,12528,3,0,11,13
2365717,12528,4,3,7,17
713855,12528,5,6,18,3
162061,12528,6,0,10,8
3013214,12528,7,0,10,28
2153787,12528,8,0,10,30
2517859,12528,9,1,10,29
1737834,12528,10,0,11,6
1530125,12528,11,6,18,6
3253220,12528,12,6,12,7
3269296,12528,13,6,11,7
2395301,12528,14,6,13,7
2655591,12528,15,0,10,8
1203982,12528,16,0,13,7
1361170,12528,17,5,19,5
3270584,12528,18,0,16,2
1213495,12528,19,0,11,7
3196767,12528,20,6,11,6
1875409,12528,21,6,8,7
1261627,12528,22,6,10,7
413159,12528,23,6,12,7
2402546,12528,24,6,11,7
2796151,12528,25,6,11,7
1028524,12528,26,5,20,6
343773,12528,27,6,15,8
2323291,12631,1,6,18,
1095946,12631,2,1,14,30
2114243,12631,3,6,0,19
196175,12631,4,3,17,4
2747734,12631,5,1,15,30
972491,12644,1,4,17,
1867006,12644,2,4,16,14
2820315,12644,3,5,17,8
421947,12644,4,5,16,14
912616,12644,5,0,11,16
990244,12644,6,6,12,13
3240378,12644,7,6,8,14
956854,12644,8,6,9,14
3148812,12644,9,6,11,28
503446,12644,10,6,10,14
1657828,12644,11,6,8,14
1072785,12644,12,5,16,13
2686114,12644,13,3,17,26
1453195,12644,14,2,20,13
1495913,12644,15,2,12,14
2550744,12644,16,6,11,11
140135,12644,17,6,13,21
1009491,12644,18,6,10,14
1339529,12644,19,1,14,30
1834354,12756,1,2,16,
2203742,12756,2,0,15,5
916643,12756,3,1,16,1
1556924,12756,4,3,15,2
1758050,12883,1,5,16,
2237114,12883,2,3,16,12
2950735,12883,3,0,13,25
2630024,12883,4,4,16,18
686286,12883,5,5,13,15
2440117,12905,1,1,16,
503689,12905,2,1,16,28
776951,12905,3,1,10,7
3159482,12905,4,3,11,9
2091837,12905,5,3,11,14
3154341,12905,6,1,11,5
3391732,12905,7,3,12,2
804843,12905,8,1,11,12
2873512,12905,9,1,13,14
1778935,12905,10,5,16,11
1137102,12905,11,4,13,13
1728230,12905,12,1,9,11
2378600,12905,13,1,16,7
1309225,12905,14,1,14,14
2681803,12905,15,3,14,9
2656167,12905,16,5,14,23
1988959,12905,17,4,10,30
3221339,12905,18,3,12,13
3340092,12907,1,2,10,
1621641,12907,2,3,16,30
511884,12907,3,5,11,23
1933545,12907,4,4,11,30
3187252,12997,1,0,10,
145897,12997,2,4,18,25
431621,12997,3,6,13,23
2310054,12997,4,0,12,22
1678154,12997,5,1,14,22
1818063,13014,1,1,8,
2564757,13014,2,1,7,14
65180,13014,3,2,13,8
2844334,13014,4,1,8,27
2010665,13014,5,1,14,30
1370799,13014,6,1,12,7
2826024,13014,7,1,11,7
1064079,13014,8,4,12,3
220558,13014,9,1,16,30
2204638,13014,10,5,14,11
561327,13014,11,4,7,13
2442700,13014,12,2,7,12
1124428,13014,13,2,10,7
2192975,13014,14,3,14,15
3161848,13014,15,4,9,29
1857461,13014,16,5,9,15
3208724,13014,17,2,14,30
3098421,13014,18,1,17,6
1146804,13014,19,1,17,7
258766,13014,20,0,11,30
2542164,13014,21,1,13,8
1340596,13082,1,5,8,
860541,13082,2,2,15,11
164292,13082,3,0,19,5
149834,13082,4,2,16,9
3275877,13082,5,2,7,7
2774896,13082,6,3,14,1
2286094,13082,7,1,9,5
1096974,13082,8,3,18,2
2246704,13082,9,5,8,9
1133703,13082,10,1,6,3
450616,13082,11,0,17,6
1539578,13082,12,2,20,2
72501,13082,13,1,14,6
2188636,13082,14,5,8,4
3128019,13082,15,1,10,3
1407006,13082,16,3,9,2
529945,13082,17,2,19,6
85934,13082,18,2,14,7
2033758,13082,19,5,14,3
2359402,13156,1,2,15,
1347917,13156,2,1,18,6
1208797,13156,3,1,10,7
670037,13156,4,1,13,14
1162853,13156,5,2,18,8
3291836,13156,6,0,18,26
2939125,13156,7,1,19,8
824675,13156,8,1,9,14
1779671,13156,9,1,18,7
1263917,13156,10,1,9,7
1907177,13156,11,5,12,30
182196,13156,12,2,1,18
3097048,13156,13,2,9,14
2395945,13156,14,1,12,13
2608158,13156,15,5,11,25
1445037,13156,16,1,16,10
1734158,13156,17,6,13,12
3144094,13218,1,6,12,
1508652,13218,2,0,7,8
1060180,13218,3,2,16,16
2444066,13218,4,0,22,5
1539366,13218,5,0,20,7
2850655,13218,6,3,10,17
692577,13218,7,1,13,5
2010409,13218,8,0,23,6
875692,13218,9,0,21,14
1418364,13218,10,0,21,7
1119833,13218,11,3,8,24
1149053,13218,12,6,15,17
2252701,13218,13,6,9,7
3045719,13218,14,0,13,15
63072,13218,15,6,22,6
807280,13218,16,0,12,8
3138475,13218,17,6,10,6
444449,13218,18,6,9,7
845210,13218,19,6,20,14
1524477,13218,20,1,10,23
2080161,13218,21,6,22,12
1017302,13218,22,0,14,15
2281679,13218,23,0,10,7
1938271,13218,24,6,9,6
1901025,13218,25,3,22,30
2719644,13218,26,5,22,23
3113443,13218,27,5,22,7
1572424,13218,28,0,12,16
2153343,13218,29,6,16,13
1430892,13218,30,6,14,7
99103,13218,31,6,9,7
2844170,13222,1,0,15,
2613298,13222,2,2,12,16
543308,13222,3,2,13,14
3120935,13222,4,6,15,4
2914476,13222,5,1,16,9
2081836,13222,6,2,12,30
2035680,13222,7,1,12,13
1326534,13222,8,0,11,6
267414,13222,9,0,12,14
2039738,13222,10,4,16,11
2189834,13222,11,2,11,30
2913956,13222,12,0,16,12
600813,13222,13,4,8,30
1518979,13222,14,2,15,30
41896,13236,1,0,12,
1750331,13236,2,6,11,13
263594,13236,3,0,15,8
3008435,13236,4,0,14,14
904205,13236,5,0,13,7
1960856,13236,6,0,14,14
3047713,13236,7,4,7,25
572074,13290,1,5,14,
3352298,13290,2,2,12,30
1175977,13290,3,3,11,22
2160146,13290,4,3,9,7
1687643,13290,5,2,14,6
1377410,13290,6,0,12,5
3391311,13290,7,1,12,8
1836816,13290,8,6,9,12
2251644,13290,9,2,10,3
2189160,13290,10,1,8,13
1559277,13290,11,4,11,17
414157,13290,12,3,12,13
3073273,13290,13,0,15,11
1361028,13290,14,6,8,13
2036848,13290,15,5,9,6
1767815,13295,1,1,15,
1113569,13295,2,0,19,13
807246,13295,3,4,9,11
1833078,13295,4,6,10,30
821388,13295,5,4,15,30
3034272,13295,6,3,16,6
1104618,13295,7,6,18,30
672453,13295,8,2,15,10
1140649,13295,9,5,23,10
103357,13295,10,5,6,30
3355926,13295,11,6,5,22
2969540,13295,12,1,11,9
2998521,13295,13,1,17,7
1398056,13295,14,6,16,5
1599767,13295,15,5,17,6
1343887,13295,16,0,14,23
1405905,13338,1,0,16,
1335003,13338,2,1,20,30
1787380,13338,3,0,15,6
281019,13338,4,1,15,29
1146415,13338,5,0,23,30
2465203,13338,6,1,14,30
3137821,13338,7,0,16,30
1668081,13338,8,1,20,30
1021623,13420,1,4,9,
897743,13420,2,4,11,30
1560007,13420,3,5,14,1
2627054,13420,4,2,13,30
2843863,13420,5,4,10,30
237748,13470,1,3,20,
909951,13470,2,5,6,2
1276303,13470,3,0,13,30
2167603,13470,4,5,23,12
1886693,13485,1,1,7,
2213647,13485,2,0,17,30
16717,13485,3,1,20,30
2834880,13485,4,1,7,30
963289,13489,1,2,16,
3011157,13489,2,4,17,9
343254,13489,3,3,17,6
1545808,13489,4,5,16,9
252502,13489,5,1,17,17
1918607,13489,6,5,21,4
3132826,13489,7,6,13,15
2404276,13489,8,2,15,30
2439468,13489,9,5,13,10
1147061,13489,10,3,7,26
1280330,13489,11,4,14,15
2761697,13489,12,2,19,30
1668017,13489,13,2,14,30
3411002,13489,14,0,19,30
3224734,13491,1,3,15,
94582,13491,2,1,12,12
525831,13491,3,3,15,9
2414801,13491,4,5,11,9
2446360,13491,5,5,14,7
358043,13491,6,5,15,7
1463563,13491,7,1,11,10
2342879,13491,8,3,11,9
1720952,13491,9,3,8,14
761343,13491,10,3,15,7
1940561,13491,11,1,16,12
641568,13491,12,3,17,9
2151715,13491,13,1,16,5
784821,13491,14,4,10,10
633528,13491,15,1,10,4
1400252,13491,16,2,10,8
991971,13491,17,1,11,13
1694154,13491,18,1,13,7
857047,13491,19,5,10,4
1564996,13491,20,2,17,4
1248904,13491,21,2,15,7
942860,13491,22,1,15,13
1378615,13491,23,3,16,9
685330,13491,24,4,9,1
1770334,13491,25,2,16,5
3345684,13491,26,3,11,8
442223,13519,1,2,13,
521757,13519,2,4,9,2
1278806,13519,3,4,10,28
1930475,13519,4,2,15,19
751188,13519,5,0,12,5
1170320,13519,6,1,12,1
2042125,13519,7,3,18,9
2678107,13519,8,5,12,16
3073013,13519,9,0,12,23
1070961,13519,10,2,17,9
2703085,13519,11,6,17,4
1165838,13519,12,4,12,19
3049115,13519,13,0,14,24
1080420,13519,14,2,11,2
2400162,13519,15,2,16,7
3182642,13519,16,6,13,4
1297200,13519,17,5,15,20
1013363,13519,18,1,16,30
2552799,13519,19,4,15,3
549646,13575,1,1,11,
1681886,13575,2,4,12,10
1007062,13575,3,6,16,2
2460635,13575,4,6,16,21
1427318,13575,5,5,14,6
2798346,13575,6,1,13,3
431786,13575,7,3,12,2
2521919,13575,8,4,13,8
2387956,13575,9,4,12,7
2377465,13575,10,3,12,6
3250617,13575,11,1,10,12
806393,13575,12,4,12,3
1493646,13575,13,5,14,1
494312,13575,14,1,12,3
3314197,13575,15,3,16,9
344237,13608,1,6,7,
1599876,13608,2,5,21,6
1077069,13608,3,4,12,6
1499790,13608,4,4,18,7
670357,13608,5,0,11,3
3407277,13608,6,1,17,15
2161021,13608,7,2,15,1
2377645,13608,8,6,16,4
2932156,13608,9,0,8,15
1532227,13608,10,3,12,3
2056378,13608,11,0,14,4
595370,13608,12,1,18,1
1394395,13608,13,0,19,6
1959196,13608,14,1,17,8
358263,13608,15,2,16,8
2462522,13608,16,0,12,5
1934084,13608,17,4,16,11
2464776,13608,18,6,7,16
2756494,13608,19,1,18,9
33311,13608,20,5,17,4
3323870,13608,21,5,15,7
2411956,13608,22,0,16,9
1608827,13608,23,4,15,4
3007084,13608,24,0,15,3
788971,13608,25,6,14,6
540646,13608,26,4,17,5
2088030,13608,27,4,8,7
1615442,13608,28,1,14,4
846873,13608,29,1,23,14
1851653,13608,30,6,18,5
868841,13648,1,3,16,
316719,13648,2,3,7,7
2823540,13648,3,2,15,6
2088658,13648,4,0,13,30
999947,13648,5,0,15,30
2163221,13648,6,1,12,8
2426474,13648,7,0,8,30
1046000,13648,8,0,16,14
1534229,13648,9,0,15,14
833601,13648,10,0,16,30
1679671,13648,11,4,12,25
644718,13648,12,0,17,10
153081,13656,1,2,10,
781350,13656,2,1,15,30
3087411,13656,3,1,15,7
152908,13656,4,4,9,3
1466495,13656,5,0,16,30
2186323,13656,6,0,20,7
135617,13656,7,3,8,3
2603210,13656,8,4,9,1
13322,13656,9,0,22,3
2492596,13656,10,1,16,1
2426497,13656,11,0,21,6
3318537,13656,12,0,22,7
1487748,13656,13,0,20,7
330801,13708,1,6,8,
1624749,13708,2,6,10,21
32344,13708,3,0,6,30
2394706,13708,4,5,16,30
1532597,13708,5,0,13,30
2899804,13708,6,5,8,19
1854509,13744,1,3,14,
668099,13744,2,1,13,12
2169585,13744,3,4,14,17
931745,13744,4,1,18,11
1178001,13744,5,5,12,18
674918,13744,6,2,16,30
2090224,13744,7,2,17,30
2191403,13777,1,0,7,
355739,13777,2,4,16,30
621150,13777,3,0,16,17
2776038,13777,4,5,10,26
2141099,13777,5,0,12,30
246674,13777,6,6,8,27
1441353,13777,7,0,8,22
2185011,13777,8,0,7,7
1332680,13828,1,4,11,
1258512,13828,2,6,18,9
1283570,13828,3,5,16,30
2128846,13828,4,5,10,30
1363882,13828,5,2,15,25
